Account_Number,Total_Spend,Avg_Spend,Transaction_Count,Age,Income,Total_Loyalty,Cluster,PCA1,PCA2
PJBJ33689579672461,1695.14,1695.14,1,39,40570.1,92,0,-0.8293266317171308,-1.0819096786001345
PJEI94178584770239,3746.06,3746.06,1,32,21791.37,122,1,1.2031835726675373,-1.3530127494503277
PJGQ26782827598768,2306.87,2306.87,1,26,52930.99,236,1,-0.2064751388098303,-1.000110627239866
PJKD36365905041737,2760.48,2760.48,1,70,54707.4,196,0,0.2499253205350309,0.8971659865702892
PJKK27537004102336,2270.08,2270.08,1,36,111976.47,197,3,-0.2384108950000461,-0.5603189973978356
PKCZ21018426226441,3984.79,3984.79,1,20,77023.11,89,1,1.438761151108358,-1.9431452317257283
PKEC35317555928974,3256.33,3256.33,1,23,54325.03,418,1,0.7574106099109436,-0.2978035770494989
PKEU87209986564224,1444.65,1444.65,1,37,124945.49,410,3,-1.0272240591846233,0.5352528169971156
PKFT49775655128895,4100.71,4100.71,1,40,123153.92,343,2,1.5971831567412709,0.3152045551651311
PKGL02469484123222,4079.85,4079.85,1,30,27034.53,339,1,1.5621047103050798,-0.4190001885363474
PKNS00184293359847,2213.01,2213.01,1,35,53980.48,363,1,-0.2805708284219018,0.028818073246411276
PKVE04690743906484,4823.05,4823.05,1,30,112740.41,414,1,2.318382721091301,0.13696975349877497
PLBS50354513640294,2955.8,2955.8,1,26,34195.3,277,1,0.4397990053820393,-0.8645914596650032
PLEC00848654255686,4625.02,4625.02,1,68,119804.67,96,2,2.092045822988532,0.4650055798766325
PLKW03109388829563,75.94,75.94,1,58,28986.44,161,0,-2.421497635166951,0.14151698255179251
PLLX78545765309246,4288.14,4288.14,1,61,138151.61,481,2,1.8081379383043612,1.9959110733886827
PLQQ22272485993178,4838.84,4838.84,1,33,72087.31,279,1,2.3126621517930754,-0.4581422731899789
PLUF34087056833555,1562.89,1562.89,1,54,33673.56,189,0,-0.9446657035721073,0.07130537781066364
PLWG34808013604947,1332.75,1332.75,1,35,148854.41,230,3,-1.1591194492518582,-0.34493768922102064
PMES61171396083892,4598.85,4598.85,1,43,116173.44,198,2,2.0721635600437938,-0.25025081104695585
PMIR03614544029195,635.3,635.3,1,57,100576.14,37,0,-1.8750365109375597,-0.3188730559081418
PMMK42098666450707,1405.9,1405.9,1,37,66223.41,50,3,-1.1189638150029513,-1.305484160553016
PMPX78871308483972,4550.09,4550.09,1,48,135011.29,419,2,2.0559089608593752,1.0750630525249678
PMWM69692295338619,1039.75,1039.75,1,69,55258.72,245,0,-1.449394571831868,1.1093029488363573
PMWV48618382559143,649.01,649.01,1,61,103829.13,246,0,-1.8330109274941062,0.8624151453703593
PNFH03911142817852,4926.62,4926.62,1,44,99532.39,19,2,2.372235117648522,-1.092121129484217
PNIV35932561837015,965.0,965.0,1,69,134655.99,218,0,-1.517706781159993,1.1825995566755878
PNLG97900578341080,2083.06,2083.06,1,28,45095.94,471,3,-0.3983308146794321,0.1846051164451973
PNNA17829614730748,888.24,888.24,1,65,60895.86,275,0,-1.5960981104172112,1.077199363044065
PNNE08407846401577,3975.9,3975.9,1,49,75653.87,354,2,1.471771495170298,0.6769879301853347
PNON20901447340433,665.9,665.9,1,27,100039.79,358,3,-1.811352041432968,-0.23403148695901227
PNRF51528800496054,4824.76,4824.76,1,61,49136.75,204,2,2.2938411751004875,0.4605273307746492
PNSV68064554421578,4732.33,4732.33,1,19,53630.77,50,1,2.1716284426474535,-2.244811556857875
PNUP80964583744959,4264.7,4264.7,1,37,98270.65,266,1,1.74606846753978,-0.2545722312488719
POCC09093320762573,1337.98,1337.98,1,42,52360.69,320,0,-1.1516949273886623,0.16869638097145467
PODQ67308562623924,4088.12,4088.12,1,61,24946.17,348,2,1.5795179471505927,1.0893077884227784
POID65374667856371,1807.34,1807.34,1,53,83585.77,466,0,-0.661065916971368,1.4486023023715078
POMD96079117292335,4843.87,4843.87,1,26,135849.21,391,1,2.3376723342228547,-0.10348187186680487
POPF17887287826500,4091.77,4091.77,1,63,25140.23,475,2,1.6000924718106553,1.7822896173375822
POWI44332945786740,1161.01,1161.01,1,39,25684.53,328,0,-1.329974081386882,-0.00011353812251463411
PPAV26049769799872,834.08,834.08,1,39,128744.71,494,3,-1.620544959709965,1.0447948312430648
PPGD26881228217819,955.09,955.09,1,44,20454.01,317,0,-1.5347567730319995,0.1756215670320928
PPGO48118448789052,3822.4,3822.4,1,33,111631.26,301,1,1.312704619611685,-0.2391043418541687
PPGT20244407319718,4843.78,4843.78,1,56,53501.0,168,2,2.307214280624598,0.06445106309093693
PPHN49335468175579,3459.11,3459.11,1,20,21168.53,336,1,0.9431307868897788,-0.912483683694476
PPLQ85627480661126,3637.54,3637.54,1,49,27197.13,313,1,1.1254716850691726,0.3679430840920835
PPVI34030579251733,3142.26,3142.26,1,35,51995.61,119,1,0.6086859100904165,-1.1392855381240743
PPYD83753076810248,2006.53,2006.53,1,26,120316.97,427,3,-0.4716247867209048,0.07253312831138357
PQBD10470844445325,2019.37,2019.37,1,52,37528.14,136,0,-0.4991703647469323,-0.2706859957605009
PQCC69097273285577,3577.4,3577.4,1,65,62507.3,240,2,1.0648409252436832,0.8733525020771687
PQCZ10162198974469,946.19,946.19,1,45,122691.23,494,3,-1.5085308316109185,1.3125835086758104
PQDK54260972360244,3823.4,3823.4,1,18,67218.01,438,1,1.3221907833019164,-0.4177673995102472
PQFV64871300025546,1297.4,1297.4,1,67,84947.24,8,0,-1.2217089916836823,-0.030552963220534354
PQJY57208024104150,2286.71,2286.71,1,30,123112.04,205,3,-0.2212029712353961,-0.7797819485482506
PQKH79821492413717,459.25,459.25,1,70,31480.57,133,0,-2.0417052631997654,0.5794022889752286
PQLG98745736414928,1227.34,1227.34,1,53,132439.45,434,0,-1.2343476080528075,1.429872386597697
PQPM98999275175889,1252.78,1252.78,1,53,119412.84,296,0,-1.2284722401306236,0.7473968190752627
PQRG69223385403369,3960.13,3960.13,1,64,137745.71,475,2,1.483022810676619,2.114312845472736
PRAZ66448567868926,660.73,660.73,1,49,115205.85,8,0,-1.854012251938724,-0.798749856581697
PRCR43939578476505,4670.04,4670.04,1,63,143897.19,146,2,2.144593671554724,0.5226898153111863
PRDE77822102179821,4323.71,4323.71,1,37,127108.0,442,1,1.8306436620601576,0.6450231841710932
PRDI12570670779244,3286.04,3286.04,1,63,66070.34,126,2,0.7612291354657077,0.25558983028534144
PREN90080047032260,773.0,773.0,1,31,70620.98,13,3,-1.752112212836727,-1.7431749541917712
PRFK34670997850616,1831.39,1831.39,1,55,31759.26,432,0,-0.6471290187911084,1.253149355398935
PRFR78066154598586,1551.36,1551.36,1,50,43775.35,219,0,-0.9521120594650273,0.0481523441392965
PRIF84557618677066,4576.06,4576.06,1,32,85702.88,448,1,2.0753591279900165,0.328038105467525
PRNW92855162159389,2810.12,2810.12,1,66,21627.82,385,0,0.31860026727381136,1.5129323913553947
PRNZ86237600884474,966.96,966.96,1,54,76942.88,64,0,-1.546395866127878,-0.398809971849242
PROE39037155860264,1409.02,1409.02,1,43,114220.17,165,3,-1.093818116431778,-0.35921113177723546
PROQ96753600454579,3881.85,3881.85,1,24,137866.44,245,1,1.3650461338601276,-0.8649348760541072
PRQC19389990682013,1993.71,1993.71,1,43,30685.94,376,0,-0.49681940934672825,0.4147826479277927
PRQJ20475983589477,1181.43,1181.43,1,47,142672.81,250,3,-1.3040214444912914,0.3056481892319826
PRSL61337184449029,776.99,776.99,1,55,46813.62,342,0,-1.7020276260546974,0.8843267860804531
PRTD76390296408218,4086.08,4086.08,1,39,108939.95,289,1,1.5737848791308935,-0.021785498788262598
PRWH57338133073453,3394.04,3394.04,1,41,81599.16,396,1,0.8990557473059055,0.5191889079623163
PSCY06510640707838,3767.69,3767.69,1,19,22824.63,72,1,1.2148057833253931,-2.2030637862108837
PSNY50843372417490,165.99,165.99,1,34,68671.88,278,3,-2.3189357498542558,-0.34890691890352254
PSSB32384819500015,2070.14,2070.14,1,62,136103.19,189,0,-0.4278340683127826,0.6997792972505955
PSVR32290005905451,395.12,395.12,1,42,77504.63,85,3,-2.1135908777135537,-0.8589426675856336
PSXT01027190952038,488.57,488.57,1,40,78119.22,412,3,-1.9792106620492718,0.584951678345797
PTFY14990108616479,2732.34,2732.34,1,39,126361.03,329,1,0.23926785954482593,0.23188231134945825
PTOE80927714004640,4247.7,4247.7,1,41,77984.86,382,1,1.7429028494884182,0.4305330543643744
PTPF03859340153641,4083.85,4083.85,1,63,139117.69,80,2,1.554531443301777,0.20953661518485484
PTQH67781070824089,1315.46,1315.46,1,56,90374.19,185,0,-1.1832657510313174,0.2936019502010089
PTSQ44185199683276,3698.76,3698.76,1,64,64041.34,111,2,1.1683768372196888,0.22074827432892655
PTZA06846428734576,2750.57,2750.57,1,66,127370.32,107,2,0.23601515118748687,0.47092483536319124
PUFK14096170998731,3730.29,3730.29,1,21,104967.28,451,1,1.2367923273664314,-0.11802486061594386
PUGO96728036719994,2420.1,2420.1,1,42,126500.9,350,3,-0.06666731810422322,0.4784548238318313
PUMY94730882403532,4222.92,4222.92,1,33,132059.02,92,1,1.6850617905337182,-1.1777982463453143
PUNV96624282376637,33.72,33.72,1,58,139719.1,466,0,-2.4110444686012222,1.8551959666684499
PUOJ14420180342068,1919.67,1919.67,1,24,60422.82,201,3,-0.5944163817098088,-1.2347258889141068
PUUH72830093063386,83.46,83.46,1,26,124036.49,113,3,-2.417722571842594,-1.3648560761113169
PVJM72698630133327,3387.53,3387.53,1,38,42003.73,263,1,0.8700087990260489,-0.34827358381786455
PVKA14810270364657,461.55,461.55,1,56,30840.02,171,0,-2.038341177004369,0.09210649718673716
PVMJ03816649690282,2529.25,2529.25,1,24,55175.93,329,1,0.025664465047157775,-0.6553413415241363
PVNZ59645876694947,4058.43,4058.43,1,67,89331.59,31,2,1.5182742682175088,0.04433428920794324
PVOM41490038502551,776.03,776.03,1,20,69202.26,343,3,-1.7096076453247464,-0.7159709065843497
PVOX05104730802821,113.89,113.89,1,24,67738.04,118,3,-2.3940187440046836,-1.5779531101795365
PVTG07004666052261,270.16,270.16,1,29,90513.13,63,3,-2.242244221822246,-1.5448413279409055
PWBP13080287852724,112.33,112.33,1,21,32292.46,288,3,-2.378550607332082,-1.0092459869553612
PWED73402422241983,3935.04,3935.04,1,55,38503.76,474,2,1.4440428155485368,1.4339231571553956
PWID54642255922719,3861.86,3861.86,1,22,29239.25,203,1,1.3266058519389905,-1.4296476091602965
PWJD21638245962239,3311.8,3311.8,1,35,138705.49,250,1,0.8037482369722886,-0.3080627143442485
PWLR66626570438833,3304.35,3304.35,1,56,22804.61,173,2,0.7785255095258937,0.0357075963545899
PWOC46733909213701,4314.72,4314.72,1,63,67638.62,245,2,1.7963195766901214,0.8029863664921715
PWVQ19735442524777,1256.77,1256.77,1,56,135899.27,1,0,-1.2598838776845558,-0.4571221905417994
PWXE38586539276871,1668.68,1668.68,1,25,149463.94,96,3,-0.8460822898547197,-1.4539950978083662
PWYJ56844263333884,799.09,799.09,1,35,119145.91,293,3,-1.6833686085242925,-0.11442278707352288
PWYM27243814456514,159.81,159.81,1,25,45906.1,246,3,-2.3342571867203437,-0.9836541059747801
PXET75333565732946,4918.42,4918.42,1,31,100600.52,233,1,2.3883855556201046,-0.6992895113403153
PXRA37825371268870,3210.26,3210.26,1,19,116461.57,170,1,0.6859030051011139,-1.4980803068097759
PXVA67409126028700,4830.45,4830.45,1,45,83565.21,448,2,2.330719768604484,0.9355989485607515
PXWN88384916971576,4635.88,4635.88,1,70,88663.28,14,2,2.089124379487948,0.0957730341192767
PXWZ08231714619953,3801.15,3801.15,1,63,130453.75,225,2,1.292055581877839,0.8746778330450052
PXXU13605494692085,3606.04,3606.04,1,42,48211.4,238,1,1.0851442264799902,-0.26400711183646325
PYBP54853465579220,2699.4,2699.4,1,52,70691.49,71,2,0.17029318626028073,-0.5042973234984542
PYCI79554129824922,507.22,507.22,1,24,119357.68,229,3,-1.9838295842506706,-0.9324556155830492
PYDN19827348131045,4750.45,4750.45,1,43,73735.54,12,2,2.1934498906630644,-1.234400134678566
PYED72836069668844,3147.68,3147.68,1,18,97934.39,495,1,0.6634162535960181,-0.061642502199209484
PYGV56392118781626,4462.41,4462.41,1,53,69264.21,308,2,1.9483452402172023,0.6265320050517106
PYHH14546157493251,4846.17,4846.17,1,23,116981.5,302,1,2.3254561291159708,-0.7120420830023656
PYIL08830682948170,234.22,234.22,1,25,141474.86,395,3,-2.2301222846132585,-0.04397950741844348
PYNP40495069251911,3920.42,3920.42,1,31,100291.65,92,1,1.381008686480246,-1.3475461483630777
PYRT88524991960841,4411.81,4411.81,1,70,79382.91,233,2,1.8942410715243558,1.1066514461934291
PYUK78827376309773,2529.91,2529.91,1,56,110097.35,163,2,0.019855076182979544,0.22004293906817293
PZCR69413904080862,2316.93,2316.93,1,30,74374.43,338,1,-0.1797620122420561,-0.27665141683225786
PZDX46010995872441,262.84,262.84,1,45,53517.58,163,0,-2.236618524964123,-0.4075502147278339
PZGB90729485636667,569.12,569.12,1,46,40982.18,492,0,-1.8917714036942657,1.1517401328337655
PZIJ77134125383410,1363.54,1363.54,1,27,111239.32,324,3,-1.122993685028009,-0.37713917731885177
PZLM81429831522910,367.35,367.35,1,48,128276.94,104,3,-2.1311331091533368,-0.35696298615659383
PZNH52413022867106,2662.01,2662.01,1,20,26920.39,215,1,0.13815857311493526,-1.454649856324354
PZPO45994188368089,2440.77,2440.77,1,45,71934.81,115,0,-0.08208647751926433,-0.6222076437118013
PZRD95164849779738,4667.19,4667.19,1,56,93551.59,198,2,2.140737923703542,0.3089177749305079
PZRR51682038528579,503.55,503.55,1,66,37120.51,189,0,-1.9909807134924948,0.6665103397528136
PZSM93892529149373,2578.77,2578.77,1,27,33734.5,56,1,0.037795579925017614,-1.8521991966568445
QALO95500044415663,1402.48,1402.48,1,46,69125.02,436,0,-1.0697633934257387,0.9454251339829955
QALX14120074045156,2814.81,2814.81,1,48,22720.85,72,1,0.2781414919477863,-0.8116179056770351
QAMS32894011713037,2844.06,2844.06,1,59,63650.89,248,2,0.3375759392723401,0.6408712837082952
QAPA05102874512022,3731.83,3731.83,1,19,32285.09,143,1,1.1895356455490924,-1.844650576912607
QAPK20344765047158,432.84,432.84,1,32,108772.53,497,3,-2.0220362496684245,0.6830247898308964
QATZ93715193178449,2991.6,2991.6,1,57,115518.89,364,2,0.5042978376926343,1.2195434869143367
QAZE45940859356535,3627.99,3627.99,1,27,62865.6,191,1,1.098524222202972,-1.1607051678313205
QBAK83269736063017,2883.28,2883.28,1,50,42007.06,383,1,0.388946016124461,0.7940682095780685
QBDN58456324540536,193.59,193.59,1,19,102182.06,31,3,-2.3235818897451326,-2.1395480713232833
QBFR73539411737178,4566.46,4566.46,1,37,60449.75,149,1,2.0256289813458257,-0.9048560963899142
QBLJ07129899790117,1721.01,1721.01,1,43,127919.67,295,3,-0.7662156141690128,0.28188718035006155
QBXW27112218231555,2943.6,2943.6,1,62,145307.32,463,2,0.47432033212370656,1.9982117161195736
QCAM24716569386512,691.14,691.14,1,50,145231.69,210,3,-1.7940194236609068,0.274097434983978
QCAR66704295790354,967.85,967.85,1,41,143833.36,256,3,-1.516400060760861,0.055450698368242374
QCEO73177427894378,1695.5,1695.5,1,46,29780.1,42,0,-0.8348107782369225,-1.012031827150401
QCKQ58227935625591,1500.22,1500.22,1,69,61139.67,127,0,-1.0075661433986036,0.5613812698380264
QCLS15790894589626,2861.13,2861.13,1,22,145050.9,101,1,0.3351023097772302,-1.6030727758871188
QCLX91665517286421,510.95,510.95,1,32,123221.75,1,3,-2.0069812364855353,-1.6160353274136061
QCPE72433477204844,2230.85,2230.85,1,56,121616.99,431,0,-0.24059898088774637,1.51487949537449
QCTJ21794281793406,4804.09,4804.09,1,22,102274.0,434,1,2.2988115105436564,-0.1745610290924103
QCYE00678972671569,3074.33,3074.33,1,41,33840.63,131,1,0.5423975527695526,-0.8424905517160424
QDAX94525539625561,4996.57,4996.57,1,58,124083.66,343,2,2.4900113760196962,1.1574682161076095
QDCG53739652729598,1478.71,1478.71,1,68,58867.09,482,0,-0.9835781978138245,2.1791029890304534
QDDC71960049021444,2622.19,2622.19,1,46,149794.57,110,2,0.1064247179636598,-0.40589311928310107
QDEH05325260011812,778.25,778.25,1,34,24356.59,194,3,-1.7281299018281542,-0.8651776853751307
QDJT63550193531101,3622.9,3622.9,1,26,140786.69,296,1,1.11585791049959,-0.5185340913873037
QDKY47432995575538,3974.11,3974.11,1,45,94036.71,497,2,1.4895356285586103,1.2061986732608467
QDLV85350629258099,3902.62,3902.62,1,33,93618.31,106,1,1.3649316236831042,-1.203194193320398
QDSM13875955942298,2904.69,2904.69,1,28,23136.02,317,1,0.39355358864605683,-0.6083564308081838
QDUV61809809880409,4751.52,4751.52,1,30,127481.87,147,1,2.2147309303872595,-1.0813390075445668
QDWS87809270452388,3977.75,3977.75,1,47,108103.54,286,2,1.4680737709958707,0.3434364631689505
QDYH08898305748839,4804.13,4804.13,1,63,112424.42,465,2,2.3150128556304326,1.9427255586047765
QDYT83651469059183,801.18,801.18,1,46,78321.3,149,0,-1.7017081503151714,-0.37239930320276765
QDZE68881078632019,1329.74,1329.74,1,68,90716.54,36,0,-1.1851002138711098,0.16262169311501334
QDZH59266486989396,2327.62,2327.62,1,20,67098.2,372,1,-0.16830215603752896,-0.6097004310564141
QDZP81052450357835,904.29,904.29,1,33,51435.88,7,3,-1.624465499562096,-1.7267153288036834
QEBJ81611336288570,2196.4,2196.4,1,65,71355.46,130,0,-0.31706263092369696,0.4000933253455465
QEGU37339347412678,1621.33,1621.33,1,21,135289.59,195,3,-0.882952101237561,-1.2127681439342608
QEHT16270491418562,236.96,236.96,1,40,21094.68,78,0,-2.2783641971452475,-1.125759541607251
QEIH78047040793651,4783.47,4783.47,1,21,106359.16,210,1,2.2496593255713706,-1.2655316947901463
QEJT11650200024539,969.68,969.68,1,44,50942.93,458,0,-1.4985337407887378,0.9153719775011886
QENI90941254724633,2505.75,2505.75,1,40,32536.33,157,1,-0.018193928113062956,-0.7617435927696075
QEUS43050448391730,2057.13,2057.13,1,45,27089.13,147,0,-0.4634167078620854,-0.5779484870287482
QEYF26293658834996,1505.46,1505.46,1,18,42182.17,355,3,-0.988794852621872,-0.8339151100856838
QFCP26330804808861,3410.15,3410.15,1,60,22789.05,439,2,0.9188019470000686,1.4755457167845025
QFCU11264218154478,3084.51,3084.51,1,26,73460.36,236,1,0.5666509401823222,-0.9611059351554491
QFLZ69716991755413,4585.98,4585.98,1,24,75079.44,431,1,2.0796153960029677,-0.1584628521179224
QFNC44645575310026,4174.57,4174.57,1,27,30314.83,139,1,1.6297376668146046,-1.4958285444488324
QFOI96804918727420,3368.46,3368.46,1,48,120543.84,296,2,0.8672063342752052,0.47894508893053656
QFQL03172351373990,2505.43,2505.43,1,54,146306.59,44,2,-0.0160856682294363,-0.3436484737092515
QFRV56053970798661,4054.8,4054.8,1,31,146063.86,435,1,1.5638234173126022,0.3791753880527205
QFUC88938447816766,1535.95,1535.95,1,47,138859.33,456,3,-0.9264957614302172,1.259772340866501
QFWB03409358271732,2885.38,2885.38,1,35,86753.67,481,1,0.40488525376640905,0.6555020796919161
QFWD07288780727903,2391.26,2391.26,1,42,93129.89,90,3,-0.13271584557429592,-0.8282792461428766
QGBJ07751306109221,3398.66,3398.66,1,25,144793.95,70,1,0.8646272741648767,-1.6158415084367175
QGFP40316947434188,1819.01,1819.01,1,65,122389.04,26,0,-0.6985770365056573,0.04476382826837549
QGUD56242060511697,3730.02,3730.02,1,52,80837.93,482,2,1.246011545740658,1.438661471266597
QHAE80104194534195,4024.14,4024.14,1,39,36493.8,142,1,1.4849642472204536,-0.8942507246672662
QHKD61234611926339,2070.73,2070.73,1,53,46558.67,170,0,-0.44255544159652493,-0.04140224004306606
QHML67071905657439,4864.69,4864.69,1,38,68828.53,254,1,2.3360127066471197,-0.34706409559980456
QIAG47696454406689,2950.52,2950.52,1,22,121218.65,123,1,0.4237594018557952,-1.5607601684588146
QIAT08051208005640,1337.79,1337.79,1,39,31251.0,122,0,-1.1807151868773287,-0.9583733460448769
QICJ57473558785767,2135.2,2135.2,1,45,108223.67,179,3,-0.37244548448041614,-0.22510975996630225
QIHA44342464522039,3922.65,3922.65,1,23,124578.28,488,1,1.4350437208483977,0.19711270127874317
QIHX75365968078525,3756.93,3756.93,1,49,142838.03,49,2,1.223199144015101,-0.5862298081417594
QIPV38439537258015,1318.65,1318.65,1,55,52926.55,410,0,-1.1556860400017495,1.2109512480717564
QISK16321119787180,22.71,22.71,1,67,80416.2,33,0,-2.482375429877239,0.09619693422320146
QJAD67769219105071,152.98,152.98,1,32,26487.47,144,3,-2.3545883518109574,-1.1800024986595101
QJBI38008666581539,2573.11,2573.11,1,55,135952.6,49,2,0.05069880810630819,-0.2997153104154594
QJDS48246411880346,4015.07,4015.07,1,35,25106.08,7,1,1.456143982698139,-1.747792712482247
QJGN14244260781975,4666.63,4666.63,1,67,50300.09,173,2,2.1348548223934887,0.6048798833021123
QJGZ76018325798169,1037.86,1037.86,1,39,40487.68,96,3,-1.4802607075967171,-1.0527375464817368
QJIN79403664016329,4904.19,4904.19,1,59,21024.14,175,2,2.3650067582159844,0.1573462916842264
QJJB14708231961725,4889.59,4889.59,1,61,119637.92,218,2,2.368125583199865,0.7022037702751878
QJJD71544396189078,3189.33,3189.33,1,69,61867.46,206,2,0.676824228911997,0.9078334174474497
QJKI50529653704768,3030.14,3030.14,1,34,104706.34,220,1,0.5164836183156277,-0.5774533671862219
